Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date
53798,4/19/2009,Low,41,4987.73,Delivery Truck,70.2,Alberta,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,4/24/2009
25031,8/23/2009,High,20,100.11,Regular Air,4.7,British Columbia,Consumer,Office Supplies,Paper,Small Box,8/24/2009
37829,9/29/2010,Not Specified,28,257.9,Regular Air,8.29,Nova Scotia,Corporate,Office Supplies,Envelopes,Small Box,10/1/2010
7458,4/4/2012,Critical,46,511.07,Regular Air,6.5,Nova Scotia,Corporate,Technology,Computer Peripherals,Small Box,4/5/2012
37760,8/14/2009,High,18,157.85,Regular Air,1.99,Quebec,Small Business,Technology,Computer Peripherals,Small Pack,8/15/2009
48455,6/2/2009,Critical,2,25.96,Regular Air,6.24,Ontario,Small Business,Technology,Office Machines,Medium Box,6/3/2009
12806,12/24/2011,Not Specified,20,761.23,Regular Air,14.72,British Columbia,Small Business,Office Supplies,Envelopes,Small Box,12/25/2011
49319,8/25/2011,Low,40,289.19,Regular Air,6.15,Saskachewan,Corporate,Office Supplies,Paper,Small Box,8/27/2011
24067,8/22/2012,High,19,120.56,Regular Air,7.5,Prince Edward Island,Corporate,Office Supplies,Paper,Small Box,8/23/2012
46531,8/21/2011,Low,17,3064.658,Regular Air,2.79,Quebec,Consumer,Technology,Telephones and Communication,Small Box,8/26/2011
45346,11/15/2012,High,37,692.15,Regular Air,5.97,Alberta,Consumer,Office Supplies,Paper,Small Box,11/15/2012
48642,2/1/2010,High,4,37.73,Regular Air,3.5,Ontario,Home Office,Office Supplies,Appliances,Small Box,2/3/2010
48197,5/5/2012,Not Specified,32,1282.49,Regular Air,14.45,British Columbia,Consumer,Furniture,Office Furnishings,Large Box,5/7/2012
9857,5/11/2010,High,49,675.71,Regular Air,8.78,Ontario,Home Office,Furniture,Office Furnishings,Small Box,5/11/2010
30403,7/10/2012,High,24,3583.52,Regular Air,19.99,Alberta,Home Office,Office Supplies,Storage & Organization,Small Box,7/11/2012
40672,10/29/2012,Low,16,1617.91,Delivery Truck,35.84,Quebec,Consumer,Furniture,Bookcases,Jumbo Box,10/31/2012
31461,6/27/2011,Medium,26,1463.42,Regular Air,3.99,Yukon,Corporate,Office Supplies,Appliances,Small Box,6/29/2011
9024,6/2/2012,Medium,44,2318.2135,Regular Air,2.79,Nova Scotia,Home Office,Technology,Telephones and Communication,Small Box,6/2/2012
50338,3/23/2009,Not Specified,36,551.44,Regular Air,7.51,Nova Scotia,Corporate,Technology,Office Machines,Medium Box,3/25/2009
967,6/20/2012,Medium,42,1634.9,Regular Air,2.9,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,6/21/2012
19329,3/7/2010,Not Specified,6,231.7525,Regular Air,4.99,Quebec,Corporate,Technology,Telephones and Communication,Small Box,3/8/2010
11047,12/10/2010,Low,27,1991.26,Delivery Truck,60,New Brunswick,Home Office,Office Supplies,Appliances,Jumbo Drum,12/17/2010
35842,5/24/2012,High,18,53.79,Regular Air,0.99,Saskachewan,Home Office,Office Supplies,Labels,Small Box,5/26/2012
15399,5/13/2012,Critical,7,2202.45,Delivery Truck,69.55,Quebec,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,5/15/2012
50789,3/12/2011,Not Specified,23,8673.9,Regular Air,19.99,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3/14/2011
24743,6/28/2012,Low,47,9633.59,Delivery Truck,64.2,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,7/5/2012
8454,8/15/2012,Medium,38,218.77,Regular Air,7.78,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,8/18/2012
5346,12/25/2010,Critical,34,2932.99,Regular Air,56.2,British Columbia,Home Office,Furniture,Office Furnishings,Medium Box,12/26/2010
37920,7/14/2010,Critical,48,414.42,Regular Air,8.99,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,7/16/2010
19812,4/2/2010,Low,3,1358.776,Delivery Truck,45.7,Alberta,Home Office,Furniture,Tables,Jumbo Box,4/7/2010
37541,2/26/2010,Medium,10,550.61,Express Air,13.88,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,2/27/2010
57606,1/3/2010,Not Specified,37,294.48,Regular Air,3.62,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,1/4/2010
10439,3/28/2012,Not Specified,27,75.06,Regular Air,0.5,Alberta,Consumer,Office Supplies,Labels,Small Box,3/29/2012
14023,2/20/2010,Not Specified,36,711.1,Regular Air,2.99,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2/22/2010
30532,11/26/2011,High,45,514.03,Regular Air,5.01,Ontario,Home Office,Office Supplies,Paper,Small Box,11/28/2011
58722,10/11/2012,Critical,45,4042.96,Delivery Truck,42,Alberta,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,10/13/2012
36099,9/17/2010,Low,32,85.49,Regular Air,0.7,British Columbia,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,9/22/2010
1793,7/11/2012,Not Specified,36,233.43,Regular Air,5.36,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,7/11/2012
18661,9/8/2012,Low,12,1207.08,Delivery Truck,58.2,Ontario,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,9/12/2012
36482,7/5/2011,Medium,7,55.68,Express Air,5.15,Alberta,Small Business,Office Supplies,Paper,Small Box,7/6/2011
42500,2/5/2010,Not Specified,2,21.03,Regular Air,2.99,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2/7/2010
24833,7/16/2010,Not Specified,45,5205.83,Delivery Truck,51.94,British Columbia,Small Business,Furniture,Tables,Jumbo Box,7/18/2010
4674,4/18/2009,Critical,23,3041.33,Delivery Truck,30,Saskachewan,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,4/19/2009
55077,10/4/2011,Critical,3,143.9815,Regular Air,2.5,Quebec,Corporate,Technology,Telephones and Communication,Small Pack,10/6/2011
21505,12/3/2012,Low,3,912.35,Delivery Truck,69.55,Quebec,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,12/3/2012
22849,2/14/2011,Not Specified,34,104.24,Express Air,1.34,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2/16/2011
12323,4/2/2011,Not Specified,32,513.74,Regular Air,10.13,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/3/2011
4870,8/5/2009,Medium,44,17248.09,Delivery Truck,42.52,Yukon,Corporate,Furniture,Tables,Jumbo Box,8/6/2009
42242,4/1/2009,Not Specified,15,1444.88,Regular Air,7.18,Ontario,Corporate,Technology,Computer Peripherals,Small Box,4/2/2009
23877,7/12/2009,Not Specified,31,1624.5965,Regular Air,8.8,Yukon,Home Office,Technology,Telephones and Communication,Small Box,7/12/2009
26535,3/20/2012,Not Specified,33,141.7,Regular Air,5.26,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3/22/2012
27555,9/1/2009,Critical,32,209.42,Regular Air,1.72,Northwest Territories,Consumer,Office Supplies,Paper,Wrap Bag,9/3/2009
54755,12/7/2009,Critical,44,3421.88,Regular Air,4,Ontario,Home Office,Technology,Computer Peripherals,Small Box,12/10/2009
48135,4/19/2009,High,40,750.14,Regular Air,8.99,Saskachewan,Home Office,Furniture,Office Furnishings,Small Pack,4/19/2009
10341,12/21/2012,High,17,2312.96,Delivery Truck,17.85,Alberta,Small Business,Technology,Office Machines,Jumbo Drum,12/22/2012
3588,3/18/2011,Not Specified,21,1557.42,Regular Air,4,New Brunswick,Home Office,Technology,Computer Peripherals,Small Box,3/20/2011
24931,11/7/2011,Low,9,149.64,Regular Air,5.08,Saskachewan,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,11/11/2011
20384,10/25/2011,Low,30,396.6,Regular Air,9.37,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,11/1/2011
59971,5/31/2011,Critical,12,356.27,Express Air,5.09,British Columbia,Home Office,Office Supplies,Paper,Small Box,6/2/2011
47717,12/17/2011,Not Specified,35,173.22,Regular Air,0.5,Saskachewan,Consumer,Office Supplies,Labels,Small Box,12/18/2011
31938,7/27/2011,Medium,47,363.23,Regular Air,4,British Columbia,Consumer,Furniture,Office Furnishings,Wrap Bag,7/29/2011
12320,12/20/2011,Critical,35,539.21,Delivery Truck,27.75,Ontario,Corporate,Furniture,Tables,Jumbo Box,12/22/2011
359,12/18/2009,Medium,30,3659.66,Delivery Truck,51.94,Alberta,Corporate,Furniture,Tables,Jumbo Box,12/19/2009
48067,6/29/2012,Low,24,4010.9375,Express Air,8.99,Prince Edward Island,Small Business,Technology,Telephones and Communication,Small Box,6/29/2012
52580,8/28/2012,High,23,139.66,Regular Air,1.39,British Columbia,Corporate,Office Supplies,Envelopes,Small Box,8/30/2012
47494,7/1/2009,High,42,1967.83,Regular Air,1.99,Manitoba,Consumer,Technology,Computer Peripherals,Small Pack,7/2/2009
24740,1/10/2010,Medium,35,112.59,Express Air,5,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,1/10/2010
48772,5/12/2009,Medium,12,41.97,Regular Air,4.2,Manitoba,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,5/13/2009
49797,3/8/2011,Not Specified,27,341.1,Regular Air,4.98,Ontario,Small Business,Office Supplies,Appliances,Small Box,3/9/2011
31301,10/18/2010,Low,31,109.78,Regular Air,0.5,Ontario,Consumer,Office Supplies,Labels,Small Box,10/20/2010
37537,1/2/2009,Low,43,4083.19,Delivery Truck,45,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,1/4/2009
8167,8/4/2012,Critical,48,1449.301,Regular Air,1.25,Alberta,Small Business,Technology,Telephones and Communication,Small Pack,8/6/2012
56706,11/10/2009,High,7,754.92,Regular Air,19.99,Alberta,Consumer,Technology,Office Machines,Small Box,11/11/2009
12516,5/24/2009,Low,22,154.6,Regular Air,5.11,Ontario,Home Office,Office Supplies,Paper,Small Box,5/28/2009
45698,4/23/2012,High,40,6559.01,Regular Air,19.99,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,4/25/2012
6823,7/21/2009,Not Specified,31,524.19,Regular Air,8.99,Ontario,Small Business,Technology,Computer Peripherals,Small Pack,7/23/2009
54368,11/1/2011,Not Specified,31,233.2,Regular Air,5.83,Quebec,Small Business,Office Supplies,Paper,Wrap Bag,11/3/2011
8034,1/19/2012,High,36,1606.4,Delivery Truck,46.59,Saskachewan,Corporate,Furniture,Tables,Jumbo Box,1/21/2012
3073,1/7/2009,Medium,7,45923.76,Regular Air,24.49,Quebec,Home Office,Technology,Office Machines,Large Box,1/8/2009
39043,12/22/2010,Not Specified,14,50.8,Regular Air,0.5,Saskachewan,Home Office,Office Supplies,Labels,Small Box,12/23/2010
16258,7/6/2011,Medium,48,331.99,Regular Air,2.35,New Brunswick,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,7/8/2011
23782,1/10/2010,Low,7,169.75,Regular Air,35,Quebec,Corporate,Office Supplies,Storage & Organization,Large Box,1/15/2010
45794,9/24/2011,Critical,28,1208.35,Regular Air,10.25,Manitoba,Consumer,Technology,Computer Peripherals,Small Box,9/26/2011
10624,12/20/2009,Critical,23,1082.43,Regular Air,3.61,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,12/22/2009
56868,12/3/2011,Low,34,1947.4265,Regular Air,5.92,British Columbia,Corporate,Technology,Telephones and Communication,Small Box,12/10/2011
42437,3/5/2012,Critical,14,313.85,Regular Air,8.99,Manitoba,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,3/6/2012
5828,3/5/2009,Low,21,6005.21,Delivery Truck,54.12,New Brunswick,Home Office,Furniture,Tables,Jumbo Box,3/12/2009
43877,3/15/2010,Low,36,580.04,Express Air,6.25,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,3/15/2010
44323,8/7/2012,Medium,27,21320.58,Delivery Truck,16.06,British Columbia,Corporate,Technology,Office Machines,Jumbo Drum,8/9/2012
44071,4/15/2012,Not Specified,20,1163.123,Regular Air,8.99,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,4/16/2012
1826,4/15/2012,Not Specified,5,28.32,Regular Air,4.75,Ontario,Corporate,Office Supplies,Paper,Small Box,4/16/2012
7461,1/12/2009,Low,28,260.79,Regular Air,1.39,British Columbia,Home Office,Office Supplies,Envelopes,Small Box,1/16/2009
49891,9/12/2009,Not Specified,40,259.83,Regular Air,1.49,Nova Scotia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,9/14/2009
36864,7/29/2012,Low,9,55.49,Regular Air,0.91,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,7/31/2012
7335,5/29/2010,Low,43,3681.7495,Regular Air,4.9,Manitoba,Corporate,Technology,Telephones and Communication,Small Box,6/3/2010
31392,5/6/2010,Low,44,3249.09,Regular Air,35,Ontario,Home Office,Office Supplies,Storage & Organization,Large Box,5/10/2010
41378,10/29/2012,Not Specified,30,5454.51,Delivery Truck,30,Ontario,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,11/1/2012
37185,10/31/2012,High,8,23.19,Regular Air,2.4,Prince Edward Island,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,11/1/2012
48484,6/23/2010,Medium,41,773.44,Express Air,6.67,British Columbia,Small Business,Furniture,Office Furnishings,Small Pack,6/24/2010
8834,11/8/2010,High,45,6688.11,Regular Air,13.99,New Brunswick,Consumer,Technology,Office Machines,Medium Box,11/9/2010
52290,5/21/2012,Low,28,1470.0495,Regular Air,4.99,Quebec,Small Business,Technology,Telephones and Communication,Small Box,5/30/2012
47942,2/27/2010,Medium,3,22.6,Express Air,3.04,Saskachewan,Corporate,Office Supplies,Paper,Wrap Bag,3/1/2010
59428,9/9/2010,High,36,3602.12,Delivery Truck,45,Ontario,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,9/10/2010
3655,10/5/2012,Critical,3,62.54,Regular Air,13.18,Alberta,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,10/5/2012
16967,8/19/2011,Low,5,397.55,Regular Air,6.13,Nova Scotia,Corporate,Technology,Computer Peripherals,Small Box,8/21/2011
13569,4/10/2011,Critical,16,47.45,Regular Air,1.49,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/11/2011
48772,5/12/2009,Medium,10,35.64,Regular Air,1.63,Manitoba,Small Business,Office Supplies,Rubber Bands,Wrap Bag,5/13/2009
1891,12/14/2009,Low,3,302.36,Regular Air,5.81,Ontario,Small Business,Furniture,Office Furnishings,Medium Box,12/16/2009
29895,10/20/2010,Medium,43,7286.65,Delivery Truck,35.02,Ontario,Home Office,Furniture,Bookcases,Jumbo Box,10/21/2010
1857,1/12/2010,High,37,199.76,Regular Air,1.99,Alberta,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,1/13/2010
57827,7/2/2009,Medium,29,147.02,Regular Air,5.49,Alberta,Home Office,Office Supplies,Paper,Small Box,7/3/2009
33734,10/17/2011,Not Specified,13,371.94,Regular Air,4.86,Northwest Territories,Corporate,Office Supplies,Paper,Wrap Bag,10/18/2011
49155,9/18/2010,Low,22,3760.3065,Regular Air,8.99,Saskachewan,Small Business,Technology,Telephones and Communication,Small Box,9/23/2010
39043,12/22/2010,Not Specified,37,750.89,Express Air,35,Saskachewan,Home Office,Office Supplies,Storage & Organization,Large Box,12/23/2010
6656,5/15/2009,Critical,50,1832.22,Regular Air,2.99,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,5/16/2009
26304,3/19/2011,Medium,43,7452.137,Regular Air,5.99,Nova Scotia,Corporate,Technology,Telephones and Communication,Small Box,3/20/2011
30149,12/12/2010,Medium,8,16.47,Regular Air,1.49,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,12/13/2010
34631,10/23/2009,Not Specified,5,22.06,Regular Air,6.27,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/24/2009
29318,6/30/2011,Not Specified,34,3375.3075,Regular Air,8.08,Ontario,Corporate,Technology,Telephones and Communication,Small Box,7/1/2011
20805,1/10/2011,High,12,69.98,Regular Air,6.98,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/13/2011
59045,2/13/2011,Critical,30,140.24,Regular Air,1.49,Prince Edward Island,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2/15/2011
19073,6/24/2009,Not Specified,40,115.01,Express Air,1.34,Prince Edward Island,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,6/26/2009
55938,7/2/2012,Not Specified,42,802.46,Express Air,5.97,Quebec,Small Business,Office Supplies,Paper,Small Box,7/3/2012
19843,7/29/2010,Medium,33,4416.651,Regular Air,8.99,British Columbia,Home Office,Technology,Telephones and Communication,Small Box,7/29/2010
6596,7/21/2011,Low,36,18028.07,Delivery Truck,28.14,Nova Scotia,Corporate,Technology,Office Machines,Jumbo Drum,7/26/2011
19972,6/16/2012,Critical,6,97.86,Regular Air,8.99,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,6/18/2012
18595,1/31/2009,Critical,6,451.44,Regular Air,13.99,Ontario,Home Office,Office Supplies,Appliances,Medium Box,2/2/2009
39652,5/4/2012,Low,5,14.61,Regular Air,0.5,Alberta,Consumer,Office Supplies,Labels,Small Box,5/6/2012
2848,3/9/2012,Critical,35,1476.39,Express Air,15.9,British Columbia,Home Office,Furniture,Office Furnishings,Medium Box,3/11/2012
37729,1/15/2009,Not Specified,48,447.89,Regular Air,6.19,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/15/2009
43844,10/31/2010,High,25,1009.868,Regular Air,4.99,British Columbia,Small Business,Technology,Telephones and Communication,Small Box,10/31/2010
31174,3/26/2009,Not Specified,20,4520.6,Regular Air,11.79,New Brunswick,Consumer,Office Supplies,Appliances,Medium Box,3/26/2009
18368,11/30/2012,Not Specified,3,5972.59,Delivery Truck,14.7,Alberta,Corporate,Technology,Office Machines,Jumbo Drum,12/2/2012
35366,7/12/2011,Low,23,149.31,Regular Air,7.81,Alberta,Consumer,Office Supplies,Paper,Small Box,7/19/2011
7458,4/4/2012,Critical,16,226.81,Regular Air,7.17,Nova Scotia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/6/2012
41988,2/4/2009,Low,18,610.07,Delivery Truck,19.19,British Columbia,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,2/8/2009
27106,12/1/2011,High,42,890.61,Regular Air,3.63,Ontario,Home Office,Furniture,Office Furnishings,Small Pack,12/3/2011
23329,12/26/2010,Low,47,4829.4535,Regular Air,8.99,Yukon,Home Office,Technology,Telephones and Communication,Small Box,12/30/2010
17702,4/13/2012,High,48,368.99,Regular Air,9.23,Ontario,Home Office,Office Supplies,Appliances,Small Box,4/14/2012
50081,11/3/2009,Not Specified,7,538.51,Delivery Truck,26.74,Manitoba,Corporate,Furniture,Bookcases,Jumbo Box,11/4/2009
50726,10/31/2011,Low,21,98.88,Express Air,0.99,Alberta,Corporate,Office Supplies,Labels,Small Box,10/31/2011
57638,4/22/2012,Low,49,570.43,Regular Air,5.43,Newfoundland,Consumer,Office Supplies,Paper,Small Box,4/24/2012
58564,11/12/2012,Critical,49,103.03,Regular Air,2.56,Yukon,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,11/13/2012
36130,9/13/2012,Critical,23,394.8,Regular Air,4,Ontario,Home Office,Technology,Computer Peripherals,Small Box,9/14/2012
48167,9/6/2009,Critical,27,8817.71,Delivery Truck,60,Manitoba,Corporate,Furniture,Tables,Jumbo Drum,9/7/2009
55651,3/7/2012,Medium,41,830.53,Regular Air,8.99,Manitoba,Corporate,Furniture,Office Furnishings,Small Pack,3/10/2012
51558,3/29/2010,Not Specified,34,245.4,Regular Air,6.92,Manitoba,Corporate,Office Supplies,Paper,Small Box,3/29/2010
59363,5/2/2009,High,24,158.91,Regular Air,5.2,British Columbia,Small Business,Office Supplies,Paper,Small Box,5/2/2009
24162,8/22/2009,Not Specified,12,1755.3,Delivery Truck,16.01,Manitoba,Small Business,Furniture,Tables,Jumbo Box,8/23/2009
46115,3/2/2011,Critical,38,491.78,Regular Air,6.47,Quebec,Small Business,Office Supplies,Paper,Small Box,3/2/2011
47522,10/23/2012,High,5,80.56,Regular Air,1.39,British Columbia,Corporate,Office Supplies,Envelopes,Small Box,10/24/2012
40871,9/13/2011,Not Specified,32,294.04,Regular Air,5.6,Prince Edward Island,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,9/15/2011
7171,2/13/2011,Medium,17,303.1865,Regular Air,0.99,Saskachewan,Consumer,Technology,Telephones and Communication,Wrap Bag,2/15/2011
35841,5/8/2011,Medium,48,5163.0105,Regular Air,8.08,Quebec,Small Business,Technology,Telephones and Communication,Small Box,5/9/2011
